Temperature,Relative_Humidity,Specific_Humidity,Precipitation,Pressure,Wind_Speed,Wind_Direction
27.16,77.58104821802924,17.431258823529415,4.4049695493300876,100.39766917293241,0.85,145.44
26.58,88.94,19.35,0.91,100.31,1.71,183.94
26.93,86.31,19.04,4.4049695493300876,100.39766917293241,2.9457699275362312,172.55372110939905
26.51,84.5,18.13,4.4049695493300876,100.39766917293241,2.01,127.56
26.8,77.58104821802924,17.431258823529415,3.31,100.31,2.9457699275362312,172.55372110939905
26.54,77.58104821802924,17.431258823529415,1.83,100.35,1.4,146.0
26.6,89.12,19.35,0.1,100.28,2.32,144.56
26.04,77.58104821802924,17.431258823529415,1.56,100.28,1.61,130.31
26.52,87.44,17.431258823529415,4.4049695493300876,100.39766917293241,2.5,123.5
26.65,77.58104821802924,17.431258823529415,4.4049695493300876,100.39766917293241,2.75,172.55372110939905
26.81,88.44,17.431258823529415,4.4049695493300876,100.42,2.85,172.55372110939905
27.33,77.58104821802924,17.431258823529415,4.4049695493300876,100.33,2.9457699275362312,172.55372110939905
27.78,77.58104821802924,19.96,4.4049695493300876,100.2,1.81,196.94
26.38,77.58104821802924,17.431258823529415,11.36,100.17,2.9457699275362312,172.55372110939905
26.03,77.58104821802924,17.431258823529415,4.4049695493300876,100.38,4.0,130.62
26.63,87.06,17.431258823529415,4.4049695493300876,100.39766917293241,2.9457699275362312,172.55372110939905
27.37,77.58104821802924,17.431258823529415,4.4049695493300876,100.25,1.87,136.5
27.26,86.81,19.59,1.07,100.28,2.9457699275362312,155.94
26.97,87.25,19.35,1.0,100.34,2.31,87.31
26.5,77.58104821802924,17.431258823529415,4.4049695493300876,100.39766917293241,1.75,181.62
27.23,83.44,17.431258823529415,0.21,100.45,2.9457699275362312,172.55372110939905
27.12,84.44,18.86,4.4049695493300876,100.39766917293241,2.9457699275362312,172.55372110939905
25.98,87.81,18.37,2.89,100.31,2.33,73.94
25.55,90.0,18.43,9.76,100.39766917293241,2.9457699275362312,83.0
26.33,84.25,17.88,1.01,100.29,2.9457699275362312,96.62
26.84,77.58104821802924,17.431258823529415,1.13,100.39766917293241,1.62,172.55372110939905
26.64,77.58104821802924,17.431258823529415,4.4049695493300876,100.31,2.9457699275362312,172.55372110939905
26.76,77.58104821802924,17.431258823529415,4.4049695493300876,100.35,1.83,172.55372110939905
26.77,89.12,17.431258823529415,4.4049695493300876,100.39766917293241,2.9457699275362312,102.38
26.23,77.58104821802924,18.43,1.25,100.42,2.9457699275362312,82.25
26.6,77.58104821802924,17.46,0.03,100.44,1.13,176.44
27.56,77.58104821802924,18.13,4.4049695493300876,100.39766917293241,2.9457699275362312,132.06
26.44,80.19,17.09,0.2,100.57,1.55,61.44
24.55,76.44,17.431258823529415,4.4049695493300876,100.65,2.9457699275362312,110.25
24.01,78.62,17.431258823529415,4.4049695493300876,100.39766917293241,2.9457699275362312,137.06
