Temperature,Relative_Humidity,Specific_Humidity,Precipitation,Pressure,Wind_Speed,Wind_Direction
30.45,59.94,15.08,0.21000000000000002,100.45000000000002,3.1760000000000006,128.44
30.14,62.62,15.93,1.972,100.43599999999999,3.91,192.378
29.26,83.548,17.42,1.5859999999999999,100.36800000000001,4.16,153.56
29.73,63.19,16.932,4.13,100.41,2.762,131.69
30.02,63.56,15.93,0.0,100.51,5.44,128.31
29.64,67.252,15.344,1.222,100.484,5.62,118.88
29.58,59.12,13.67,0.25,100.35799999999999,3.62,113.31
30.26,57.774,14.686000000000002,0.5279999999999999,100.594,4.244,144.55
30.79,54.0,14.1,0.11,100.38,4.07,109.25
29.48,78.324,14.89,0.21,100.512,2.51,149.12399999999997
30.26,64.914,14.1,0.05,100.39999999999999,3.62,107.94
30.3,60.12,15.44,0.37,100.37400000000001,2.894,117.94
28.24,71.212,16.48,3.908,100.59,2.89,121.926
29.61,61.75,15.08,2.41,100.434,2.32,97.94
29.44,65.0,15.908000000000001,1.0299999999999998,100.454,2.6940000000000004,150.69
29.97,62.06,14.735999999999999,0.0,100.396,3.96,135.56
28.17,69.25,17.262,1.13,100.426,2.2079999999999997,109.25
27.59,77.94,17.52,14.17,100.45,3.54,105.69
28.51,73.69,17.052,0.06,100.38,3.12,117.44
29.73,67.12,16.407999999999998,3.658,100.38,5.17,123.12
30.06,66.94,16.97,3.118,100.33,4.95,210.08800000000002
30.54,69.69,19.458000000000006,1.9080000000000001,100.26,2.4080000000000004,198.32200000000003
31.29,73.074,16.78,0.0,100.2,3.41,157.94
31.43,62.75,16.040000000000003,0.4779999999999999,100.416,3.94,188.364
30.87,61.88,16.11,0.514,100.378,2.364,127.81199999999998
30.85,85.80199999999999,17.946,4.206,100.45,5.38,120.25
30.97,56.0,16.1,0.17200000000000001,100.22999999999999,3.886,115.75
30.9,57.012,15.818000000000001,0.17400000000000002,100.29999999999998,5.34,132.5
31.26,58.31,17.992,4.851999999999999,100.42,3.91,118.28800000000001
31.62,85.124,18.958,7.898000000000001,100.37,3.33,158.81
31.83,60.15,16.066,0.09200000000000001,100.27000000000001,3.344,177.5
31.92,77.998,16.6,3.284,100.40599999999999,4.01,176.69
32.34,83.864,18.286,13.707999999999998,100.31,3.64,191.19
32.37,59.56,16.85,4.25,100.29,2.346,206.12
30.51,75.264,16.65,5.894,100.38,2.89,159.06
30.05,66.06,16.774,2.146,100.38000000000001,3.4,139.94
30.05,75.638,18.898,2.868,100.42,2.4880000000000004,110.65
31.62,85.038,19.104000000000003,2.21,100.38,3.55,145.81
30.58,63.81,16.97,1.69,100.42,2.3,154.38
31.31,53.62,16.212,1.59,100.44,4.19,125.5
31.23,60.62,17.664,1.39,100.5,3.39,131.962
31.01,62.75,15.053999999999998,0.04,100.446,3.26,166.91199999999998
31.55,62.19,17.09,1.8,100.45,2.94,151.38
30.19,67.0,16.625999999999998,0.73,100.50800000000001,2.66,167.42199999999997
31.78,79.15,16.529999999999998,0.05,100.41,1.84,164.0
31.41,75.398,17.4,0.4960000000000001,100.442,2.632,181.12599999999998
30.5,78.838,16.2,1.514,100.53,3.214,104.28600000000002
29.4,71.0,17.64,0.9,100.66,3.92,111.31
30.37,63.5,16.36,0.21,100.6,3.34,124.56
30.59,72.2,16.42,3.4480000000000004,100.41,3.65,167.41
29.72,76.726,19.506,3.6759999999999997,100.37,2.64,212.4
29.4,68.56,17.09,1.59,100.48,1.906,109.44
30.46,61.56,15.93,1.79,100.37,4.26,111.31
30.93,60.44,15.99,0.47,100.34,4.62,120.75
30.58,62.826,16.346,0.81,100.39,3.068,172.45999999999998
28.28,69.572,17.676000000000002,3.86,100.498,2.61,178.038
29.1,76.44,18.92,2.98,100.16,2.58,147.38
28.5,79.324,17.906,5.032,100.14,2.5,184.93800000000002
28.65,81.0,17.273999999999997,13.36,100.362,1.55,134.68800000000002
28.98,67.186,16.372,2.202,100.348,2.7260000000000004,202.44
28.52,84.81,15.286000000000001,3.2879999999999994,100.56400000000001,2.56,230.44
28.8,82.38,18.59,8.802000000000001,100.13,2.64,234.06
29.33,82.088,19.96,1.66,100.49600000000001,3.09,140.67400000000004
28.92,77.61,17.288,3.12,100.304,3.0,221.31
29.45,76.75,19.018,8.038,100.22,2.78,224.88
29.73,79.86,18.748,4.046,100.16,2.84,231.81
30.19,71.75,18.62,7.0840000000000005,100.30799999999999,2.69,234.462
29.26,75.912,17.456,6.222,100.47,2.92,228.69
28.84,79.25,19.29,3.45,100.16,2.97,230.75
28.88,78.69,19.17,6.37,100.24199999999999,2.8040000000000003,238.25
27.98,81.112,19.47,4.43,100.386,3.686,251.56
28.03,80.826,19.35,2.46,100.34,2.03,184.81
29.4,75.5,15.384,0.9579999999999999,100.52000000000001,2.166,194.5
29.25,76.362,18.15,3.29,100.36200000000001,2.77,220.19
29.15,78.862,18.458,11.588,100.31,3.91,236.0
29.14,82.652,18.433999999999997,11.456000000000001,100.35,3.172,234.12
28.33,86.536,19.65,10.120000000000001,100.34200000000001,3.2340000000000004,241.38
28.1,80.062,18.92,1.702,100.364,3.9,215.6
27.04,83.94,18.21,5.5040000000000004,100.428,3.57,218.69
27.78,81.898,17.88,0.798,100.304,3.092,240.31
28.26,80.938,18.01,1.8,100.34400000000001,1.7580000000000002,142.988
29.67,71.5,17.88,0.47,100.23,3.02,229.25
28.4,79.25,18.92,6.18,100.372,2.822,241.56
28.22,77.69,18.13,4.47,100.38,3.94,254.62
28.57,89.176,18.774,6.714,100.28,3.1820000000000004,251.44
29.76,68.5,17.152,1.4499999999999997,100.41400000000002,2.726,108.852
28.22,78.12,17.016,1.0,100.48,2.414,147.39000000000001
29.67,77.174,17.31,0.7699999999999999,100.38,2.54,239.5
29.69,83.662,18.546,0.52,100.29,2.47,201.91199999999998
28.25,82.31,19.59,15.48,100.27799999999999,3.5699999999999994,220.44
28.6,80.886,19.714,2.62,100.17,3.37,220.5
29.17,77.936,19.726,9.184000000000001,100.18,3.64,239.44
28.36,77.5,18.408,7.5280000000000005,100.23,3.3200000000000003,251.098
27.53,85.324,19.47,17.05,100.22,2.84,181.9
26.05,89.452,19.642,6.468000000000001,100.274,3.8400000000000007,243.75
26.94,83.44,18.662,1.29,100.21,3.09,259.69
26.56,86.06,18.62,6.730000000000001,100.14,3.06,205.51400000000004
27.11,83.074,18.13,14.022,100.444,3.21,248.25
27.51,81.424,17.798,4.68,100.3,2.41,191.37400000000002
27.67,82.81,19.04,3.1479999999999997,100.45,2.59,167.54000000000002
27.26,87.56,19.71,0.738,100.24600000000001,3.024,189.0
27.41,84.75,19.23,0.87,100.4,2.52,198.25
27.51,88.814,18.346,9.132000000000001,100.28,2.41,209.31
27.68,82.94,15.330000000000002,0.6639999999999999,100.522,2.3200000000000003,146.752
28.2,80.06,19.032000000000004,5.0,100.27799999999999,3.128,248.44
27.9,81.69,19.04,0.16,100.27,2.73,249.38
27.88,79.12,17.786,2.322,100.48799999999999,2.6000000000000005,185.038
27.05,83.212,18.62,14.856,100.342,2.91,256.0
26.58,70.636,18.49,1.4739999999999998,100.44,2.088,139.41199999999998
27.52,81.31,17.932,4.12,100.38199999999999,2.87,183.612
27.92,79.94,18.201999999999998,2.22,100.332,2.9059999999999997,202.762
27.76,82.12,16.919999999999998,8.46,100.41,2.27,252.5
27.44,82.888,19.064,6.616,100.33,2.82,171.862
26.56,78.376,17.54,6.83,100.448,2.84,243.38
26.8,84.19,18.580000000000002,4.651999999999999,100.37000000000002,2.7119999999999997,237.06
26.61,88.712,18.92,4.319999999999999,100.298,3.62,120.862
25.72,88.748,18.19,7.93,100.38000000000001,4.42,247.69
26.25,83.66,18.932,9.184000000000001,100.18,5.36,250.56
25.93,87.5,19.47,2.0520000000000005,100.31,3.4219999999999997,243.94
25.83,85.62,16.896,7.66,100.55799999999999,4.07,200.036
26.12,84.088,17.492,2.88,100.48,2.91,228.19
25.51,89.25,18.19,9.298,100.402,2.814,221.18799999999996
26.05,85.09,18.688,4.968,100.23,4.09,256.5
25.8,75.224,18.25,12.428,100.326,3.4,201.62599999999998
26.6,77.388,18.752,2.726,100.41,2.6279999999999997,183.45
26.8,85.31,18.68,2.23,100.28,3.67,253.5
26.31,85.826,18.395999999999997,9.177999999999999,100.48400000000001,3.12,253.12
25.55,88.236,19.654000000000003,8.18,100.306,2.8419999999999996,235.69
26.48,87.66,19.04,3.2299999999999995,100.386,2.126,229.94
26.23,80.286,17.687999999999995,10.68,100.19,4.15,234.81
26.9,87.06,19.23,0.14,100.3,2.732,231.5
27.38,78.924,19.47,0.07,100.442,4.52,148.67600000000002
27.58,82.612,18.93,2.25,100.16,4.73,237.25
27.4,78.836,17.369999999999997,1.9600000000000002,100.32199999999999,4.48,169.902
27.59,82.338,18.848,1.73,100.488,2.118,233.62
27.54,88.69,19.106,6.53,100.24600000000001,3.588,218.714
27.4,88.862,20.45,1.4120000000000001,100.242,2.898,245.58800000000002
26.91,90.12,20.02,16.284,100.07,3.5879999999999996,225.06
26.41,87.212,19.47,5.542,100.41999999999999,2.6439999999999997,222.19
27.22,83.752,18.872000000000003,4.21,100.32,2.572,178.51000000000002
27.44,87.38,19.9,3.6959999999999993,100.31400000000001,3.7399999999999998,256.06
27.46,82.94800000000001,16.75,1.784,100.4,2.42,235.38
27.08,87.56,18.506,0.11,100.42,2.0060000000000002,175.288
26.83,84.176,19.71,0.14,100.34,2.358,233.38
27.08,88.62,19.84,3.21,100.3,2.8880000000000003,187.314
27.23,80.752,18.838,1.25,100.33,3.0420000000000003,232.5
27.52,86.94,19.9,4.886,100.23,3.632,218.88
27.22,83.848,17.078,5.19,100.4,2.75,222.44
26.69,90.31,19.482000000000003,3.3660000000000005,100.22800000000001,3.12,232.31
26.46,88.62,19.216,2.68,100.396,2.46,198.42799999999997
26.0,88.88,18.68,5.18,100.14,3.01,248.44
25.23,86.94,16.174,10.928,100.514,2.5460000000000003,269.19
26.55,85.94,18.55,0.76,100.26,2.54,248.62
26.65,85.288,19.554,2.49,100.23,2.76,257.62
26.9,83.076,19.386000000000003,4.944,100.11,3.678,239.8
26.58,89.75,18.496000000000002,1.64,100.36999999999999,4.02,251.5
25.83,92.25,19.53,7.599999999999999,100.18,3.86,242.19
26.9,87.0,19.17,2.96,100.21,2.97,245.62
26.48,68.89,15.906,19.44,100.528,2.89,152.074
25.86,82.9,19.858,17.444,100.0,3.55,251.94
26.16,77.374,18.312,23.258,100.08,3.62,221.62
26.98,82.714,19.972,0.68,100.24,2.91,194.58800000000002
27.12,85.38,18.518000000000004,4.0600000000000005,100.27,2.3240000000000003,202.38600000000002
26.9,86.5,19.1,0.1,100.32,1.88,219.62
27.15,82.088,19.494,0.15,100.37,2.8120000000000003,198.112
27.24,84.262,19.47,10.892,100.36,2.7039999999999997,202.862
27.54,84.62,19.29,0.09,100.482,3.1,257.0
27.78,85.19,18.188,4.262,100.24,3.0200000000000005,213.41199999999998
27.49,87.81,18.166000000000004,9.499999999999998,100.3,2.74,191.662
27.89,86.05199999999999,19.78,4.454000000000001,100.398,1.8259999999999998,230.35
27.6,76.05,16.15,0.7,100.5,2.0,228.62
27.69,86.44,20.02,1.86,100.394,1.9,214.0
28.08,83.44,19.71,0.12,100.36,1.36,191.06
27.73,84.62,18.264000000000003,0.892,100.53800000000001,2.674,152.88
27.86,81.88,17.422,1.06,100.37,1.63,150.75
27.29,74.80199999999999,19.59,3.92,100.42,2.4720000000000004,150.512
27.39,83.12,17.078,2.44,100.41,2.7,251.06
28.15,85.19,19.35,8.69,100.31800000000001,3.222,189.67400000000004
27.48,86.62,19.528,2.22,100.03,3.13,268.38
27.27,88.12,19.96,5.4159999999999995,100.09,2.712,233.20999999999998
27.17,82.988,17.724,7.55,100.34,3.81,217.42399999999998
27.55,80.962,18.25,0.54,100.33800000000001,2.65,255.62
27.76,82.19800000000001,19.53,9.236,100.356,3.281999999999999,208.752
27.18,88.38,19.542,10.616,100.364,2.13,264.62
26.77,87.56,19.018,4.664,100.37,2.692,207.5
26.9,87.676,19.276,9.336,100.37,2.59,193.06
26.3,88.12,18.678,18.358,100.38,2.05,211.62
26.52,89.19,19.75,6.712000000000001,100.328,3.11,230.53400000000002
26.31,89.75,19.628,1.72,100.25,3.27,224.81
26.62,86.414,19.84,3.8260000000000005,100.25,2.494,210.16199999999998
26.58,78.964,19.23,8.206,100.34,1.99,253.12
27.13,87.81,19.348,0.56,100.29,2.5780000000000003,172.9
26.9,85.538,19.484,2.38,100.27,2.03,242.5
27.38,85.88,19.41,5.19,100.35,2.3600000000000003,182.03799999999998
26.91,76.264,19.78,6.03,100.47,2.5200000000000005,222.88599999999997
26.84,86.388,19.41,5.6979999999999995,100.366,3.05,179.202
26.11,91.31,18.836000000000002,14.78,100.27,3.198,195.174
25.96,83.664,18.432,2.974,100.38,1.83,201.612
26.94,83.94,17.944,5.284000000000001,100.43,2.122,130.262
27.79,85.7,18.97,1.66,100.37,1.35,257.94
26.61,78.05,18.582,1.9920000000000002,100.33000000000001,1.74,210.5
26.29,89.44,19.044,11.562,100.52600000000001,3.306,197.56
27.84,81.81,19.04,4.02,100.15,1.98,123.62
27.21,85.75,19.35,14.39,100.38,1.73,200.75
27.67,83.81,17.698,0.07,100.49199999999999,2.56,158.44
26.98,88.56,19.78,4.48,100.17,3.054,200.0
27.47,85.62,19.59,6.601999999999999,100.28,2.984,245.12
26.58,83.712,20.26,4.6240000000000006,100.284,2.75,220.17399999999998
26.05,87.452,19.016000000000002,22.24,100.14,2.49,211.87600000000003
26.02,73.06,19.776,9.27,100.09,2.9659999999999997,213.56200000000004
26.34,89.88,19.324,1.57,100.19,3.26,259.12
25.86,87.814,19.17,9.2,100.26,2.444,170.48600000000002
25.94,89.19,19.386000000000003,20.04,100.172,3.692,216.92600000000002
26.25,80.926,17.736,7.628,100.37400000000001,2.44,291.44
26.63,79.55,19.41,7.34,100.42,1.78,193.56
26.07,92.62,19.41,4.7,100.326,3.4939999999999998,241.138
26.45,90.88,19.59,11.64,100.43,2.88,160.31
25.77,92.44,18.154000000000003,3.222,100.398,3.32,146.38
27.05,86.12,19.04,7.562,100.322,2.9099999999999997,147.62
27.08,85.26,19.1,0.59,100.312,2.8340000000000005,204.44
26.8,84.06,18.860000000000003,1.418,100.39,2.09,161.12
26.35,85.25,16.689999999999998,4.22,100.4,1.48,243.19
26.76,86.376,17.86,0.69,100.44,0.98,194.81
26.61,80.81,19.264000000000003,2.428,100.33000000000001,2.322,59.25
25.98,71.726,16.85,0.02,100.48,2.34,86.06
25.64,85.62,17.52,3.281999999999999,100.536,1.76,152.38
25.71,91.94,19.04,22.41,100.33,2.6260000000000003,151.56
26.72,87.738,18.86,10.075999999999999,100.2,2.872,75.94
26.09,86.688,16.6,3.7299999999999995,100.524,1.55,157.62
24.55,84.386,15.15,0.154,100.30999999999999,4.27,246.0
26.4,79.426,17.881999999999998,4.606,100.36800000000001,2.77,124.5
27.16,87.462,19.494,6.28,100.244,0.85,145.44
26.58,88.94,19.35,0.91,100.31,1.71,183.94
26.93,86.31,19.04,9.52,100.29599999999999,2.608,228.81400000000002
26.51,84.5,18.13,1.702,100.434,2.01,127.56
26.8,79.064,18.419999999999998,3.31,100.31,3.148,191.576
26.54,83.35,18.419999999999998,1.83,100.35,1.4,146.0
26.6,89.12,19.35,0.1,100.28,2.32,144.56
26.04,87.238,18.422,1.56,100.28,1.61,130.31
26.52,87.44,18.740000000000002,1.028,100.35999999999999,2.5,123.5
26.65,85.474,19.482,4.776000000000002,100.26000000000002,2.75,214.57399999999998
26.81,88.44,18.137999999999998,3.592,100.42,2.85,117.612
27.33,82.726,19.068,2.2699999999999996,100.33,2.954,146.224
27.78,81.374,19.96,7.38,100.2,1.81,196.94
26.38,90.462,18.211999999999996,11.36,100.17,3.686,246.186
26.03,85.038,19.190000000000005,1.8380000000000003,100.38,4.0,130.62
26.63,87.06,19.178,3.0980000000000003,100.278,2.55,200.862
27.37,80.52799999999999,19.628,1.134,100.25,1.87,136.5
27.26,86.81,19.59,1.07,100.28,3.528,155.94
26.97,87.25,19.35,1.0,100.34,2.31,87.31
26.5,79.0,18.788,0.4880000000000001,100.4,1.75,181.62
27.23,83.44,15.562000000000001,0.21,100.45,2.984,164.212
27.12,84.44,18.86,4.0200000000000005,100.364,2.2960000000000003,157.738
25.98,87.81,18.37,2.89,100.31,2.33,73.94
25.55,90.0,18.43,9.76,100.398,2.6759999999999997,83.0
26.33,84.25,17.88,1.01,100.29,2.374,96.62
26.84,76.9,18.932,1.13,100.532,1.62,153.862
26.64,77.712,16.98,6.593999999999999,100.31,3.348,167.074
26.76,80.078,17.054000000000002,3.5780000000000003,100.35,1.83,216.08800000000002
26.77,89.12,19.154000000000003,12.642,100.30199999999999,3.2039999999999997,102.38
26.23,79.19,18.43,1.25,100.42,2.496,82.25
26.6,79.002,17.46,0.03,100.44,1.13,176.44
27.56,84.412,18.13,8.297999999999998,100.516,2.698,132.06
26.44,80.19,17.09,0.2,100.57,1.55,61.44
24.55,76.44,16.247999999999998,0.78,100.65,2.086,110.25
24.01,78.62,15.419999999999998,0.21800000000000003,100.54400000000001,2.498,137.06
24.82,81.31,15.62,0.538,100.66,1.95,132.12
25.37,84.06,16.85,0.02,100.66,1.51,214.31
26.01,84.44,17.52,0.45,100.58,1.73,204.06
26.74,81.5,17.64,4.354,100.39200000000001,2.232,233.62
26.68,85.088,19.496000000000002,4.651999999999999,100.284,2.844,191.38
26.54,78.62,16.78,1.512,100.64,1.77,54.75
24.55,73.19,13.845999999999998,0.33999999999999997,100.8,2.464,125.13999999999999
21.96,72.19,11.66,0.0,100.84,3.96,141.0
21.46,68.388,14.319999999999999,0.01,100.54400000000001,3.624,137.61200000000002
19.9,71.5,15.528,0.608,100.392,4.8,179.75
22.48,76.31,12.94,0.77,100.42800000000001,1.908,136.086
24.89,70.828,16.11,2.52,100.48,2.52,185.56
26.69,88.688,18.448,17.634,100.32,1.05,146.06
25.11,82.514,16.759999999999998,1.322,100.34,2.52,202.11399999999998
23.15,83.598,18.932,9.184000000000001,100.18,5.15,172.75
24.92,84.81,17.336000000000002,1.682,100.39,2.934,96.19
25.83,78.262,16.162,1.73,100.46,2.8939999999999997,160.112
26.77,79.926,17.262,3.2640000000000002,100.46,2.16,183.25
26.99,78.574,17.82,7.7780000000000005,100.51,2.4080000000000004,128.62
26.76,85.626,18.982000000000003,9.776,100.398,2.006,68.88
24.97,83.612,19.506,8.504,100.33,3.13,102.12
24.98,78.262,16.75,3.87,100.41,1.91,110.94
25.37,71.69,14.16,0.0,100.37,1.72,82.31
26.55,89.5,18.142,7.715999999999999,100.3,1.85,157.75
27.29,78.0,15.224,0.05,100.35799999999998,2.4139999999999997,161.12600000000003
26.9,89.726,19.238,9.132000000000001,100.28,2.85,140.88
26.49,80.56,13.904000000000002,0.0,100.518,2.632,128.56
26.51,82.0,18.422000000000004,1.35,100.50399999999999,2.69,129.75
27.01,79.19,17.15,0.04,100.48,3.07,123.0
27.53,80.012,16.906,1.886,100.54,2.946,132.97599999999997
27.54,75.914,15.162,0.11800000000000002,100.608,1.88,159.35
25.86,66.638,15.014000000000001,1.098,100.65,2.2880000000000003,76.94
24.76,68.086,13.466,0.0,100.69,2.3,40.75
24.83,64.426,12.57,0.0,100.65,1.81,154.12
25.32,71.938,14.16,4.014,100.62,1.34,221.88
25.7,73.12,14.77,0.05,100.53,3.018,203.31
26.44,90.16,18.994,0.892,100.38,3.2939999999999996,179.036
27.05,72.19,15.44,3.845999999999999,100.374,1.4,180.75
27.16,82.926,18.410000000000004,17.318,100.33,1.65,213.5
26.05,83.236,16.945999999999998,10.44,100.4,1.77,175.81
26.9,76.75,18.262,3.024,100.34,2.48,74.0
27.12,87.09,19.276,1.78,100.26,1.32,217.44
26.9,80.1,17.64,2.118,100.50999999999999,2.2660000000000005,160.398
27.63,77.88,16.528,4.978,100.458,2.56,139.25
27.69,73.38,16.54,0.8300000000000001,100.43,3.194,125.06
27.58,87.034,16.48,10.222,100.15,3.066,149.19
28.06,71.0,17.19,1.218,100.58599999999998,2.4939999999999998,177.5
28.31,70.62,16.3,5.976,100.25,1.55,103.19
28.12,73.248,17.006,2.9240000000000004,100.50999999999999,1.75,139.574
28.12,77.814,16.97,2.71,100.39,1.45,182.44
27.98,73.38,16.66,0.0,100.50399999999999,1.67,203.0
28.28,79.05,16.48,1.222,100.52,3.1159999999999997,138.498
28.34,75.774,14.83,0.19,100.54,1.88,148.44
27.96,65.69,14.77,0.11599999999999999,100.64,1.3,134.75
27.25,57.098,13.416000000000002,0.0,100.71,2.43,29.69
25.54,75.536,17.834,4.938000000000001,100.432,2.13,194.38
25.13,58.5,10.86,0.0,100.89,1.7,95.0
23.87,55.348,10.01,0.0,100.636,1.6,164.1
24.26,64.362,12.6,0.0,100.75,3.3619999999999997,101.676
24.69,65.0,14.540000000000001,0.0,100.62199999999999,2.81,192.924
25.45,67.5,12.7,0.0,100.63,2.32,171.38
26.19,67.0,13.12,8.187999999999999,100.7,2.35,212.12
26.81,68.512,17.310000000000002,0.764,100.75,1.94,149.44
27.51,79.038,14.722,8.3,100.86,2.31,45.94
27.11,56.31,11.78,1.0939999999999999,100.294,2.906,150.06
27.41,61.69,12.94,0.0,100.466,2.28,246.62
27.65,63.574,13.61,0.0,100.81200000000001,3.2060000000000004,109.648
28.15,66.38,18.247999999999998,4.854,100.39,2.79,173.12
28.33,66.44,17.651999999999997,3.0040000000000004,100.47,2.77,154.962
28.49,66.336,15.99,3.1180000000000003,100.45,3.476,152.23600000000002
28.88,62.5,14.47,1.18,100.378,4.38,126.92600000000002
28.76,70.188,13.31,3.6060000000000003,100.46,3.156,148.364
28.69,72.428,14.47,0.07,100.31,3.99,123.25
29.6,88.376,18.202000000000005,8.942,100.29,3.62,118.0
30.07,73.7,13.79,9.117999999999999,100.45400000000001,3.79,110.38
29.62,53.81,12.39,0.0,100.44800000000001,3.53,113.06
29.84,56.75,13.67,0.0,100.5,2.66,110.38
30.27,49.06,12.02,0.0,100.646,3.024,100.426
30.04,82.336,13.37,7.103999999999999,100.4,2.508,172.988
30.36,55.88,14.34,0.0,100.36,3.09,93.5
30.08,67.088,15.38,0.0,100.3,4.07,127.06
29.12,83.114,19.362000000000002,17.706,100.33,3.55,131.5
29.29,67.388,15.309999999999999,0.02,100.522,4.26,116.03800000000001
30.19,65.4,17.628,11.322,100.398,3.78,141.56
30.03,63.75,15.99,0.51,100.48,3.632,127.602
30.03,61.19,15.565999999999999,0.0,100.41,4.45,128.56
30.49,85.95,18.505999999999997,1.0660000000000003,100.37,4.41,119.94
30.67,77.45,17.834,2.3920000000000003,100.37,3.1439999999999997,190.788
31.2,46.56,16.112000000000002,2.0780000000000003,100.578,2.536,73.0
