Temperature,Relative_Humidity,Specific_Humidity,Precipitation,Pressure,Wind_Speed,Wind_Direction
27.11,65.307846,18.13,63.00589,100.44034,3.21,248.25
27.51,65.82448,16.413675,52.4351,100.4833,3.607294,162.59456
27.67,82.81,19.04,49.47971,100.48537,2.59,164.78621
27.26,87.56,19.71,41.684135,100.50606,3.353619,189.0
27.41,84.75,19.23,0.87,100.5205,2.52,198.25
27.51,55.872066,12.748526,35.437477,100.28,2.41,209.31
27.68,82.94,14.28487,56.59284,100.22229,2.9137003,123.87137
28.2,80.06,15.257523,69.22593,100.30604,3.3476362,248.44
27.9,81.69,19.04,0.16,100.27,2.73,249.38
27.88,79.12,15.07768,86.1424,100.33818,3.9708242,148.84494
27.05,70.00319,18.62,85.386955,100.35596,3.9861286,256.0
26.58,70.19118,18.49,83.35618,100.44,4.108513,160.42116
27.52,81.31,16.057892,4.12,100.4202,2.87,163.03157
27.92,79.94,15.676113,2.22,100.39847,4.176388,164.06474
27.76,82.12,15.521751,8.46,100.41,2.27,252.5
27.44,57.066307,12.303529,36.40513,100.33,2.82,111.58455
26.56,62.160698,14.188254,44.840057,100.35673,2.84,243.38
26.8,84.19,15.275387,41.5112,100.413574,3.4211452,237.06
26.61,64.28514,18.92,43.74096,100.44488,3.62,160.60956
25.72,63.613422,18.19,7.93,100.482346,4.42,247.69
26.25,63.496685,15.926215,57.11196,100.18,5.36,250.56
25.93,87.5,16.031149,65.92762,100.49257,3.9446414,243.94
25.83,85.62,15.641181,7.66,100.47852,4.07,160.39484
26.12,64.83006,15.426482,81.82898,100.48,2.91,228.19
25.51,89.25,18.19,89.30935,100.43309,4.4276524,155.32016
26.05,55.068817,12.218424,34.75092,100.23,4.09,256.5
25.8,60.622776,18.25,47.571316,100.28862,3.4,120.33971
26.6,63.666473,14.609893,54.482475,100.41,3.5515761,144.30293
26.8,85.31,18.68,2.23,100.28,3.67,253.5
26.31,65.74788,15.498104,51.04056,100.44677,3.7080822,253.12
25.55,66.72376,15.740078,8.18,100.45091,3.5290499,235.69
26.48,67.3675,19.04,39.931602,100.441025,3.4319448,229.94
26.23,66.61998,15.538775,10.68,100.19,4.15,234.81
26.9,87.06,19.23,0.14,100.3,3.8865108,231.5
27.38,66.76619,19.47,0.07,100.42757,4.52,160.97783
27.58,53.561047,12.282137,2.25,100.16,4.73,237.25
27.4,58.343006,13.782553,48.125187,100.29045,4.48,107.15239
27.59,60.554672,15.082327,1.73,100.40712,3.0430145,233.62
27.54,88.69,15.240986,6.53,100.43559,3.4916773,135.98416
27.4,64.39035,20.45,56.998383,100.43533,3.8785944,151.17671
26.91,90.12,20.02,53.980175,100.07,4.080108,225.06
26.41,68.658066,19.47,44.48005,100.41359,3.954416,222.19
27.22,68.680305,15.967602,4.21,100.32,4.086842,176.38475
27.44,87.38,19.9,42.99156,100.46249,3.7376678,256.06
27.46,68.963524,16.028301,50.542805,100.4,2.42,235.38
27.08,87.56,12.368996,0.11,100.42,2.2493515,99.99645
26.83,61.78897,19.71,0.14,100.34,2.9617367,233.38
27.08,88.62,19.84,65.63039,100.3,3.4612188,141.79141
27.23,65.7429,15.069416,1.25,100.33,3.754371,232.5
27.52,86.94,19.9,79.83531,100.396774,3.885248,218.88
27.22,65.830414,15.263205,5.19,100.4,2.75,222.44
26.69,90.31,15.491142,88.51572,100.39593,3.12,232.31
26.46,88.62,15.098881,2.68,100.38342,2.46,148.64256
26.0,88.88,18.68,5.18,100.14,3.01,248.44
25.23,86.94,15.330391,89.54575,100.370575,4.1904793,269.19
26.55,85.94,18.55,0.76,100.26,2.54,248.62
26.65,62.687614,14.261387,2.49,100.23,2.76,257.62
26.9,65.78935,15.305189,62.229137,100.11,3.5663106,149.81711
26.58,89.75,15.926772,59.51237,100.40442,4.02,251.5
25.83,92.25,15.78982,60.875164,100.18,3.86,242.19
26.9,87.0,19.17,2.96,100.21,2.97,245.62
26.48,68.39702,15.442818,19.44,100.37171,2.89,171.68515
25.86,68.45914,15.406992,75.03952,100.0,3.55,251.94
26.16,68.36511,15.445027,79.23864,100.08,3.62,221.62
26.98,68.26857,15.834558,0.68,100.24,2.91,168.79018
27.12,85.38,12.195232,35.58786,100.27,2.4106302,107.30748
26.9,86.5,19.1,0.1,100.32,1.88,219.62
27.15,65.091934,14.852346,0.15,100.37,3.8558981,161.92818
27.24,65.65681,19.47,66.695,100.36,4.285204,178.92357
27.54,84.62,19.29,0.09,100.42957,3.1,257.0
27.78,85.19,15.90425,52.769493,100.24,4.2046027,181.41798
27.49,87.81,15.808906,54.88767,100.3,2.74,184.06863
27.89,66.55365,19.78,52.189964,100.429436,4.3101482,183.09055
27.6,66.87463,16.195406,44.56021,100.45974,2.0,228.62
27.69,86.44,20.02,1.86,100.4847,1.9,214.0
28.08,83.44,19.71,0.12,100.36,1.36,191.06
27.73,84.62,14.202777,53.984074,100.24545,2.9461787,152.88
27.86,81.88,14.843937,1.06,100.37,1.63,150.75
27.29,67.28469,19.59,3.92,100.42,3.9904933,166.17375
27.39,83.12,15.468626,2.44,100.41,2.7,251.06
28.15,66.83773,19.35,8.69,100.42318,4.3957977,172.9169
27.48,86.62,15.478916,2.22,100.03,3.13,268.38
27.27,88.12,19.96,67.01715,100.09,4.5169806,177.65268
27.17,67.64146,15.798049,7.55,100.34,3.81,183.9063
27.55,68.152115,16.113031,0.54,100.431946,4.159655,255.62
27.76,55.894955,19.53,33.0829,100.161674,2.3119783,93.165436
27.18,88.38,14.861578,46.259483,100.348854,2.13,264.62
26.77,87.56,16.14537,48.59279,100.44402,3.363635,207.5
26.9,62.67182,16.513954,49.191742,100.46851,2.59,193.06
26.3,88.12,16.65335,49.55105,100.47364,2.05,211.62
26.52,89.19,16.047676,58.50374,100.420685,3.11,165.2266
26.31,89.75,15.710906,63.863632,100.25,3.27,224.81
26.62,64.10289,19.84,66.62802,100.25,4.1594596,177.40291
26.58,65.306046,19.23,74.243996,100.34,1.99,253.12
27.13,87.81,15.593712,0.56,100.44451,4.355692,165.68993
26.9,55.984325,12.364905,2.38,100.27,2.03,242.5
27.38,85.88,19.41,5.19,100.35,3.0953517,133.36626
26.91,65.50823,19.78,6.03,100.47,3.8318784,162.7958
26.84,66.66264,19.41,63.63151,100.3856,4.1522784,174.05788
26.11,91.31,15.660425,14.78,100.27,4.358779,180.17845
25.96,65.60859,15.996191,63.41029,100.38,1.83,186.53249
26.94,83.94,16.03992,61.055252,100.43,4.4870067,185.83942
27.79,65.52,15.844923,1.66,100.37,1.35,257.94
26.61,66.86969,15.931158,64.33073,100.46017,1.74,210.5
26.29,89.44,16.030891,63.445843,100.46078,3.8168015,197.56
27.84,81.81,19.04,4.02,100.15,1.98,123.62
27.21,85.75,19.35,14.39,100.24806,1.73,200.75
27.67,83.81,14.219843,0.07,100.33175,3.418685,158.44
26.98,88.56,19.78,4.48,100.17,3.8276029,200.0
27.47,85.62,19.59,61.719803,100.40085,3.9091816,245.12
26.58,68.49291,20.26,58.832745,100.407295,2.75,161.96037
26.05,68.85513,15.494304,22.24,100.14,2.49,172.9652
26.02,68.4565,15.739085,9.27,100.09,4.447712,182.56102
26.34,89.88,15.605988,1.57,100.19,3.26,259.12
25.86,68.331314,19.17,9.2,100.40862,4.4922824,173.86598
25.94,57.227314,12.654559,20.04,100.11493,2.1647015,100.35993
26.25,63.02431,14.628523,55.41086,100.28287,2.44,291.44
26.63,65.52147,19.41,7.34,100.42,1.78,193.56
26.07,92.62,15.110609,4.7,100.382355,3.6449418,140.70947
26.45,90.88,19.59,11.64,100.43,2.88,160.31
25.77,92.44,15.201578,89.11076,100.37462,3.32,146.38
27.05,86.12,19.04,87.21932,100.379974,3.9798322,147.62
27.08,69.37296,19.1,0.59,100.38662,3.8495495,204.44
26.8,84.06,15.891546,82.16762,100.39734,2.09,161.12
26.35,85.25,15.669813,4.22,100.4,1.48,243.19
26.76,55.812336,12.260612,0.69,100.44,0.98,194.81
26.61,80.81,13.596768,57.400265,100.23348,2.8793273,59.25
25.98,66.5203,16.85,0.02,100.48,2.34,86.06
25.64,85.62,17.52,62.411842,100.3503,1.76,152.38
25.71,91.94,19.04,22.41,100.33,3.9876754,151.56
26.72,70.44968,18.86,75.29845,100.2,4.243289,75.94
26.09,71.52407,16.6,65.53237,100.335106,1.55,157.62
24.55,71.96351,15.6363735,55.57481,100.35443,4.27,246.0
26.4,72.13857,15.727321,52.333324,100.353516,2.77,124.5
27.16,72.34523,15.762092,51.45533,100.34743,0.85,145.44
26.58,88.94,19.35,0.91,100.31,1.71,183.94
26.93,86.31,19.04,59.09767,100.20829,2.9215214,128.47751
26.51,84.5,18.13,70.86661,100.27687,2.01,127.56
26.8,67.43579,15.601971,3.31,100.31,3.9041018,164.06067
26.54,67.41146,15.350283,1.83,100.35,1.4,146.0
26.6,89.12,19.35,0.1,100.28,2.32,144.56
26.04,67.00627,14.8498535,1.56,100.28,1.61,130.31
26.52,87.44,15.140989,98.90111,100.36517,2.5,123.5
26.65,68.00558,15.620581,82.95884,100.40916,2.75,151.25032
26.81,88.44,15.736673,71.70551,100.42,2.85,155.01692
27.33,57.10899,12.875844,37.175735,100.33,2.6419935,109.83457
27.78,62.8779,19.96,58.073345,100.2,1.81,196.94
26.38,65.56715,15.519507,11.36,100.17,3.8663464,159.23701
26.03,68.24959,15.410525,79.37812,100.38,4.0,130.62
26.63,87.06,15.324069,84.61087,100.40848,4.2941113,155.87866
27.37,67.478874,15.142252,88.40566,100.25,1.87,136.5
27.26,86.81,19.59,1.07,100.28,4.534687,155.94
26.97,87.25,19.35,1.0,100.34,2.31,87.31
26.5,70.36264,15.218964,87.75895,100.37469,1.75,181.62
27.23,83.44,15.299147,0.21,100.45,4.504026,153.19118
27.12,84.44,18.86,37.014256,100.12929,2.139539,85.12714
25.98,87.81,18.37,2.89,100.31,2.33,73.94
25.55,90.0,18.43,9.76,100.293884,3.6510763,83.0
26.33,84.25,17.88,1.01,100.29,4.0578623,96.62
26.84,70.12301,14.935789,1.13,100.31068,1.62,166.80714
26.64,70.04831,15.390869,81.45725,100.31,4.4997425,175.81073
26.76,69.19348,15.784904,78.393524,100.35,1.83,183.17972
26.77,89.12,16.027784,68.06794,100.41586,4.3365755,102.38
26.23,69.54536,18.43,1.25,100.42,4.4112387,82.25
26.6,69.73448,17.46,0.03,100.44,1.13,176.44
27.56,55.565636,18.13,33.150623,100.11438,2.168693,132.06
26.44,80.19,17.09,0.2,100.57,1.55,61.44
24.55,76.44,14.427628,62.49008,100.65,3.5489318,110.25
24.01,78.62,15.015469,65.68445,100.35165,3.8183908,137.06
24.82,81.31,15.62,73.63464,100.66,1.95,132.12
25.37,84.06,16.85,0.02,100.66,1.51,214.31
26.01,84.44,17.52,0.45,100.58,1.73,204.06
26.74,81.5,17.64,68.22615,100.36884,4.311095,233.62
26.68,70.68596,15.654703,57.11173,100.388435,4.0606813,191.38
26.54,78.62,16.78,57.75674,100.64,1.77,54.75
24.55,73.19,12.329969,35.762917,100.8,2.3201635,101.91403
21.96,72.19,11.66,0.0,100.84,3.96,141.0
21.46,67.16824,14.80924,0.01,100.34146,3.4936595,148.77681
19.9,71.5,15.851166,57.20763,100.421844,4.8,179.75
22.48,76.31,12.94,0.77,100.4244,3.8060782,160.8895
24.89,66.10259,16.11,2.52,100.48,2.52,185.56
26.69,67.84995,15.551204,73.65267,100.32,1.05,146.06
25.11,68.394066,15.832413,73.82176,100.34,2.52,168.7742
23.15,67.609085,15.697598,78.21479,100.18,5.15,172.75
24.92,84.81,15.412359,85.16268,100.39,4.5407677,96.19
25.83,56.93016,12.948426,1.73,100.46,2.6389234,109.10599
26.77,62.395542,14.484711,58.263664,100.46,2.16,183.25
26.99,65.08587,17.82,66.315414,100.51,3.638798,128.62
26.76,67.589966,15.541674,69.65909,100.40653,3.7201731,68.88
24.97,69.570175,15.833431,70.61751,100.41845,3.13,102.12
24.98,71.43738,15.371357,79.240326,100.41,1.91,110.94
25.37,71.69,14.16,0.0,100.37,1.72,82.31
26.55,70.95731,14.89893,90.01073,100.3,1.85,157.75
27.29,78.0,14.747311,0.05,100.335,4.454853,149.22475
26.9,68.50157,14.803129,98.1374,100.28,2.85,140.88
26.49,80.56,13.186178,0.0,100.14951,2.238941,128.56
26.51,82.0,15.018097,54.8653,100.30065,2.9603746,129.75
27.01,79.19,17.15,0.04,100.48,3.07,123.0
27.53,68.01977,15.528732,76.55023,100.54,3.9800448,160.92868
27.54,68.63192,15.873362,70.88881,100.41878,1.88,164.89912
25.86,69.83925,15.762657,74.92672,100.65,4.247217,76.94
24.76,69.80492,15.973101,0.0,100.69,2.3,40.75
24.83,70.2465,12.57,0.0,100.65,1.81,154.12
25.32,69.86923,14.16,80.26023,100.62,1.34,221.88
25.7,73.12,14.77,73.90228,100.43465,4.0223746,203.31
26.44,57.579815,12.077246,36.190216,100.38,2.589292,112.62416
27.05,72.19,15.44,41.88471,100.33544,1.4,180.75
27.16,64.753815,14.599025,50.40602,100.33,1.65,213.5
26.05,67.06983,14.898157,10.44,100.4,1.77,175.81
26.9,76.75,15.035507,69.107635,100.34,2.48,74.0
27.12,67.87207,15.04625,1.78,100.26,1.32,217.44
26.9,67.88321,17.64,75.488625,100.41275,4.425744,162.89925
27.63,77.88,15.489244,66.04149,100.413666,4.1550536,139.25
27.69,73.38,16.54,56.197495,100.41752,3.7827334,125.06
27.58,71.198456,16.48,66.221,100.15,3.9613025,149.19
28.06,71.0,13.20815,33.999393,100.16252,2.2939923,177.5
28.31,70.62,16.3,54.17091,100.25,1.55,103.19
28.12,68.11653,15.276076,57.88911,100.346825,1.75,150.01286
28.12,69.63665,16.97,2.71,100.39,1.45,182.44
27.98,73.38,16.66,0.0,100.41736,1.67,203.0
28.28,70.39931,16.48,61.971092,100.52,3.9302595,165.65762
28.34,69.249985,14.83,0.19,100.54,1.88,148.44
27.96,65.69,14.77,61.011288,100.64,1.3,134.75
27.25,68.545845,15.8668165,0.0,100.71,2.43,29.69
25.54,68.37276,16.14039,49.26119,100.46703,2.13,194.38
25.13,58.5,10.86,0.0,100.89,1.7,95.0
23.87,66.403076,10.01,0.0,100.27318,1.6,143.97226
24.26,68.61176,14.172012,63.541195,100.75,3.7324936,163.70242
24.69,65.0,14.744706,0.0,100.36663,2.81,167.91377
25.45,67.5,12.7,0.0,100.63,2.32,171.38
26.19,67.0,13.12,76.38753,100.7,2.35,212.12
26.81,67.55512,15.235799,77.05694,100.75,1.94,149.44
27.51,67.93756,15.53661,76.47173,100.86,2.31,45.94
27.11,56.31,11.78,64.05145,100.44078,4.133828,150.06
27.41,61.69,12.94,0.0,100.456345,2.28,246.62
27.65,55.24831,13.61,0.0,100.16156,2.29737,90.776794
28.15,66.38,14.943912,38.6552,100.345345,2.79,173.12
28.33,66.44,15.655301,43.8238,100.47,2.77,144.79292
28.49,65.39758,15.99,49.780674,100.45,3.8306737,164.0249
28.88,62.5,14.47,56.342422,100.452095,4.38,170.21649
28.76,64.93167,13.31,53.006985,100.45445,4.08952,171.81203
28.69,64.9652,14.47,0.07,100.31,3.99,123.25
29.6,66.38685,15.446084,63.38846,100.29,3.62,118.0
30.07,67.91819,13.79,63.110023,100.42411,3.79,110.38
29.62,53.81,12.39,0.0,100.43617,3.53,113.06
29.84,56.75,13.67,0.0,100.5,2.66,110.38
30.27,49.06,12.02,0.0,100.176346,3.0145469,142.35858
30.04,68.98027,13.37,71.38003,100.4,3.7397556,166.63184
30.36,55.88,14.34,0.0,100.36,3.09,93.5
30.08,70.879425,15.38,0.0,100.3,4.07,127.06
29.12,69.82253,14.88908,90.17468,100.33,3.55,131.5
29.29,69.79762,14.847815,0.02,100.32442,4.26,157.83684
30.19,68.97866,15.058489,95.10532,100.32276,3.78,141.56
30.03,63.75,15.99,98.57621,100.31406,4.6706243,152.32918
30.03,61.19,14.817014,0.0,100.41,4.45,128.56
30.49,55.94545,12.640777,35.437996,100.37,4.41,119.94
30.67,62.49494,14.347349,55.312447,100.37,3.2895846,139.78798
31.2,46.56,15.575419,56.58214,100.3992,3.5979934,73.0
30.39,65.5436,16.17799,0.0,100.53,2.38,170.63066
29.8,46.69,16.606482,49.63169,100.474304,3.5722115,120.56
30.47,68.70487,16.542126,45.90689,100.459526,2.6,147.0
30.23,53.56,13.67,51.94704,100.48,2.86,145.75
29.99,71.593544,15.965979,51.030178,100.39854,3.4025064,133.69
29.48,73.106766,15.979691,0.41,100.38719,3.2732937,144.88
28.63,68.62,15.535188,57.72027,100.51,3.93,124.69
29.69,62.69,15.08,32.69133,100.16067,5.17,121.38
30.35,62.572548,14.16,49.143696,100.53,3.2771285,138.41516
30.56,65.42082,14.65,52.282005,100.40402,3.7142782,157.16164
30.35,66.06912,16.038385,0.03,100.41,4.32,172.487
30.63,56.88,14.65,46.13206,100.47954,3.5,123.81
29.76,59.38,16.761787,37.98929,100.501434,3.3115053,127.38
